LSOA_Code,LSOA Name,Health and Disability Decile,Barriers to Housing & Services Decile,IDAOPI Decile,LA_Name,Service_users_LSOA,GP_PT_walk_mins,GP_PT_15mins_perc,LA_Code,Total_Above 65,Household deprivation (6 categories) Code,Household deprivation (6 categories),Observation_x,Total_Disablities,Car or van availability (5 categories) Code,Car or van availability (5 categories),Observation_y
E01025525,West Lancashire 011C E01025525,6.0,6.0,5.0,West Lancashire,646.339408874512,14.8251192249543,42.1303663034617,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025526,West Lancashire 011D E01025526,3.0,10.0,2.0,West Lancashire,795.336547851563,4.79379833052589,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025527,West Lancashire 013B E01025527,2.0,3.0,2.0,West Lancashire,638.118865966797,7.33199695531237,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025528,West Lancashire 013C E01025528,2.0,3.0,2.0,West Lancashire,703.883117675781,11.1416206426446,79.416058865697,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025529,West Lancashire 013D E01025529,4.0,2.0,2.0,West Lancashire,728.544715881348,12.2226232763981,68.4062056712652,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025530,West Lancashire 001D E01025530,8.0,9.0,9.0,West Lancashire,637.091293334961,12.7261130760068,81.2903217694114,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025531,West Lancashire 002E E01025531,6.0,2.0,6.0,West Lancashire,501.452507019043,17.9765569830918,24.5901634355872,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025532,West Lancashire 001E E01025532,8.0,10.0,8.0,West Lancashire,616.539962768555,9.18371671793412,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025533,West Lancashire 001F E01025533,7.0,10.0,5.0,West Lancashire,728.544715881348,6.04078982328123,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025534,West Lancashire 015A E01025534,9.0,9.0,7.0,West Lancashire,704.910690307617,7.97988324998945,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025535,West Lancashire 015B E01025535,7.0,2.0,5.0,West Lancashire,598.043762207031,12.554450036159,60.3092788897395,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025536,West Lancashire 015C E01025536,3.0,4.0,3.0,West Lancashire,663.808036804199,9.41741491830576,100.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025537,West Lancashire 015D E01025537,7.0,8.0,7.0,West Lancashire,701.827995300293,16.9174668968423,59.5900441307756,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025538,West Lancashire 005D E01025538,9.0,4.0,8.0,West Lancashire,678.193962097168,19.8787426192525,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025539,West Lancashire 005E E01025539,6.0,5.0,6.0,West Lancashire,575.437286376953,19.5538925108375,0.0,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025540,West Lancashire 015E E01025540,6.0,7.0,9.0,West Lancashire,501.452507019043,14.0005736876362,66.1885243251557,E07000127,25720.0,4.0,Household is deprived in three dimensions,1567.0,18.7,0.0,No cars or vans in household,8728.0
E01025541,Wyre 011A E01025541,4.0,8.0,5.0,Wyre,728.16227722168,11.5370561905876,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025542,Wyre 010A E01025542,5.0,9.0,7.0,Wyre,718.705589294434,11.0134942125564,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025543,Wyre 011B E01025543,4.0,10.0,5.0,Wyre,784.902191162109,10.2415528755778,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025544,Wyre 011C E01025544,2.0,10.0,4.0,Wyre,793.308097839355,6.2320662133548,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025545,Wyre 013A E01025545,5.0,9.0,8.0,Wyre,829.033203125,9.83365016364024,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025546,Wyre 013B E01025546,5.0,10.0,4.0,Wyre,752.329261779785,7.05783516920664,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025547,Wyre 006A E01025547,7.0,3.0,9.0,Wyre,702.944511413574,33.2458450224462,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025548,Wyre 007A E01025548,3.0,5.0,5.0,Wyre,784.902198791504,20.0506429569195,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025549,Wyre 006B E01025549,7.0,2.0,8.0,Wyre,884.72240447998,32.4371497590846,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025550,Wyre 012A E01025550,6.0,7.0,7.0,Wyre,705.04598236084,19.3463633610651,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025551,Wyre 013C E01025551,5.0,6.0,8.0,Wyre,580.008026123047,14.1930796275774,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025552,Wyre 012B E01025552,5.0,8.0,9.0,Wyre,522.217361450195,15.4124551059489,26.5593565130846,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025553,Wyre 007B E01025553,8.0,2.0,8.0,Wyre,1083.31207275391,20.854054403724,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025554,Wyre 008A E01025554,3.0,9.0,4.0,Wyre,802.764755249023,16.7050263180264,14.5287954905752,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025555,Wyre 010B E01025555,3.0,7.0,6.0,Wyre,719.756362915039,17.3694014979494,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025556,Wyre 008B E01025556,2.0,10.0,4.0,Wyre,670.371597290039,15.4940282220352,41.8495289457312,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025557,Wyre 005A E01025557,4.0,3.0,7.0,Wyre,717.654876708984,16.4633679726149,20.4978033148758,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025558,Wyre 007C E01025558,6.0,8.0,8.0,Wyre,863.707611083984,17.8994278823782,14.8418497072165,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025559,Wyre 007D E01025559,5.0,9.0,5.0,Wyre,815.373634338379,10.168943327061,83.1185569988611,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025560,Wyre 007E E01025560,4.0,10.0,8.0,Wyre,679.828262329102,15.8103243020818,39.7217934279729,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025561,Wyre 009A E01025561,5.0,2.0,8.0,Wyre,620.986869812012,12.8929438515655,44.3316435976214,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025562,Wyre 009B E01025562,6.0,2.0,8.0,Wyre,915.19384765625,22.3464524643539,61.3088411005182,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025563,Wyre 004A E01025563,3.0,6.0,7.0,Wyre,478.08634185791,23.5605055933751,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025564,Wyre 004B E01025564,5.0,10.0,6.0,Wyre,755.481491088867,22.5678859399049,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025565,Wyre 004C E01025565,4.0,8.0,6.0,Wyre,674.574577331543,21.7509501031757,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025566,Wyre 014A E01025566,8.0,5.0,10.0,Wyre,889.976119995117,13.0823849097959,84.179456746816,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025567,Wyre 013D E01025567,3.0,10.0,4.0,Wyre,794.358825683594,12.4405290322893,82.9365086987674,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025568,Wyre 014B E01025568,5.0,10.0,7.0,Wyre,832.185432434082,9.84910358069922,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025569,Wyre 014C E01025569,7.0,10.0,9.0,Wyre,921.498268127441,11.1754048192274,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025570,Wyre 008C E01025570,1.0,10.0,3.0,Wyre,712.401176452637,8.81774333353462,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025571,Wyre 008D E01025571,2.0,10.0,5.0,Wyre,615.733169555664,13.7055291825341,57.6791809338902,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025572,Wyre 008E E01025572,3.0,5.0,5.0,Wyre,674.574562072754,15.4179286411288,20.8722749008212,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025573,Wyre 001A E01025573,4.0,10.0,7.0,Wyre,619.936141967773,8.58006759623012,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025574,Wyre 001B E01025574,1.0,10.0,2.0,Wyre,778.59774017334,11.8609849943926,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025575,Wyre 005B E01025575,1.0,10.0,1.0,Wyre,578.95728302002,8.03892920846367,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025576,Wyre 011D E01025576,4.0,10.0,6.0,Wyre,1123.24021911621,6.10069230846304,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025577,Wyre 011E E01025577,1.0,10.0,3.0,Wyre,678.777519226074,7.28184209335445,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025578,Wyre 005C E01025578,2.0,10.0,3.0,Wyre,660.914932250977,7.98702694818819,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025579,Wyre 005D E01025579,1.0,10.0,3.0,Wyre,539.02921295166,6.66448348409342,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025580,Wyre 005E E01025580,3.0,10.0,8.0,Wyre,522.217391967773,12.1829377974574,72.8370225384561,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025581,Wyre 001C E01025581,1.0,10.0,3.0,Wyre,616.783912658691,10.1496424208265,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025582,Wyre 001D E01025582,1.0,10.0,3.0,Wyre,610.479469299316,7.83702228564895,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025583,Wyre 001E E01025583,1.0,10.0,2.0,Wyre,632.544998168945,7.49975074983673,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025584,Wyre 001F E01025584,1.0,10.0,2.0,Wyre,894.179069519043,9.68693293569516,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025585,Wyre 009C E01025585,6.0,2.0,8.0,Wyre,935.157871246338,34.8170116396948,0.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025586,Wyre 004D E01025586,4.0,9.0,6.0,Wyre,751.278526306152,7.17584631378011,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025587,Wyre 004E E01025587,2.0,5.0,5.0,Wyre,729.21297454834,10.5602592810208,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025588,Wyre 004F E01025588,2.0,8.0,5.0,Wyre,739.720405578613,13.3853548860708,69.4602286777017,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025589,Wyre 004G E01025589,3.0,6.0,6.0,Wyre,513.811454772949,12.5263390774409,76.0736191946417,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025590,Wyre 003A E01025590,1.0,10.0,2.0,Wyre,653.559783935547,7.07717043799325,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025591,Wyre 003B E01025591,3.0,10.0,6.0,Wyre,785.952919006348,13.5586363273012,83.1550797129712,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025592,Wyre 003C E01025592,1.0,10.0,1.0,Wyre,670.371604919434,11.7508774390449,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025593,Wyre 003D E01025593,3.0,6.0,8.0,Wyre,687.183448791504,15.7413759329321,54.2813464060695,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025594,Wyre 012C E01025594,3.0,9.0,7.0,Wyre,781.749946594238,10.9313171669332,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025595,Wyre 012D E01025595,5.0,7.0,9.0,Wyre,659.864227294922,14.6678662260459,80.0955405985571,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025596,Wyre 012E E01025596,6.0,4.0,7.0,Wyre,861.60612487793,14.0027805559345,63.2926821255732,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025597,Wyre 012F E01025597,4.0,8.0,6.0,Wyre,504.354820251465,13.4695836317517,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025598,Wyre 013E E01025598,3.0,10.0,4.0,Wyre,803.815475463867,7.19048366852094,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025599,Wyre 014D E01025599,4.0,6.0,7.0,Wyre,453.919326782227,15.5310189102609,65.740740647364,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025600,Wyre 014E E01025600,6.0,9.0,8.0,Wyre,700.843048095703,10.6423989618845,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025601,Wyre 010C E01025601,5.0,9.0,9.0,Wyre,652.509048461914,10.6424153326065,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025602,Wyre 010D E01025602,6.0,6.0,6.0,Wyre,726.060775756836,17.8669318857113,19.3921861238226,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025603,Wyre 010E E01025603,5.0,9.0,7.0,Wyre,746.024833679199,11.1907464444598,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025604,Wyre 008F E01025604,5.0,10.0,4.0,Wyre,686.132675170898,8.81874409573695,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025605,Wyre 002A E01025605,2.0,10.0,5.0,Wyre,593.66764831543,9.81769900927297,100.0,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
E01025606,Wyre 002B E01025606,1.0,8.0,2.0,Wyre,542.181442260742,15.7180234121429,22.2868208491275,E07000128,31002.0,4.0,Household is deprived in three dimensions,1813.0,19.9,0.0,No cars or vans in household,9345.0
